"統一編號","公司名稱","公司地址","實收資本額","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"73127671","東信輕金屬股份有限公司","臺南市仁德區義林路166號","60000000","0590505","臺南市仁德區仁義里義林路１６６號","242311,252211,,","02-AUG-20","","","","TONG SHIN, S,東信,S,TONG SHIN,","2019-11-22"
"73129192","景美實業股份有限公司","臺南市永康區王行里環工路4號","60000000","0630201","臺南市永康區王行里環工路４號","254911,242311,243311,","02-AUG-20","","","","景美,","2019-11-22"
"73140909","唐美塑膠企業股份有限公司","臺南市永康區尚頂里中正南路279號","10000000","0560109","臺南市永康區尚頂里中正南路２７９號","220999,,,","02-AUG-20","","","","",""
"73175723","茂盛股份有限公司","臺南市永康區甲頂里中央路18號","15000000","0610504","臺南市永康區甲頂里中央路１８號","220999,451099,,","02-AUG-20","","","","MORY BY MAO SHENG,","2019-11-22"
"73176434","南良實業股份有限公司","臺南市永康區鹽洲里洲尾街41巷10號","268770000","0611218","臺南市永康區?洲里洲尾街４１巷１０號","111914,112114,113000,469999","02-AUG-20","","","","ZMX ZEROMELTS,魔貼,SEAMATE,ORCASKIN,OLEX,GEMINI,ENPROTEX,生態,XPRENE,MORE TEX,CMATE,WUAI LIFESTYLE,GREENMATE,HH HEALTH HAPPINESS,ECOREBOND,ECHINA,EM-CUT,康及優,MORE-TEX,ECOMATE,吾愛樂活,H H,天機,PILE-TEX,I FOAM,K FOAM,ECORBIT,派特士,ARMORTEX,AIRSOLON,南良,UREAMAX,雙子座,微波精靈,葛林,OCOPRENE,","2019-11-22"
"73197803","建華窯業股份有限公司","臺南市仁德區太子里太子路31巷31號","10000000","0500208","臺南市仁德區太子里太子路３１巷３１號","461213,,,","02-AUG-20","","","","",""
"73208029","泰豐合金股份有限公司","臺南市永康區中山北路253號","104013000","0551125","臺南市永康區龍潭里中山北路２５３號","259999,259212,,","02-AUG-20","","","","",""
"73208549","盈宇實業股份有限公司","臺南市西港區慶安里中州21之4號","24000000","0570901","臺南市西港區慶安里中州２１之４號","112111,112112,620900,631299","02-AUG-20","","","","",""
"73253585","順興永工業股份有限公司","臺南市永康區王行里環工路91號","70000000","0590516","臺南市永康區王行里環工路９１號","241211,241213,259999,462099","02-AUG-20","","","","永順興永,","2019-11-22"
"73254022","棉新紡織股份有限公司","臺南市安平區平安里安平路602-2號1樓","53600000","0590714","臺南市安平區平安里安平路６０２－２號１樓","112111,112112,112113,","02-AUG-20","","","","",""
"73291595","阜豐實業股份有限公司","臺南市南區文南里智南街6號","27700000","0570403","臺南市南　區文南里智南街６號１樓","121020,,,","02-AUG-20","","","","",""
"73291906","新大和電機工業有限公司","臺南市永康區中正南路三二七號","0","0561223","臺南市永康區尚頂里中正南路３２７號","289099,,,","02-AUG-20","","","","TND,","2019-11-22"
"73294002","農友化工廠股份有限公司","臺南市永康區東橋里中山南路471巷7弄9之8號","4500000","0540430","臺南市永康區東橋里中山南路４７１巷７弄９－８號","183012,,,","02-AUG-20","","","","金田牌力寶,金田牌力肥,","2019-11-22"
"73339985","台新工藝股份有限公司","臺南市關廟區關廟里中山路二段265號","47280000","0580514","臺南市關廟區關廟里中山路２段２６５號","140915,,,","02-AUG-20","","","","",""
"73340441","遠東精密工業股份有限公司","臺南市仁德區二行里中正西路296號1樓","20000000","0590423","臺南市仁德區二行里中正西路２９６號１樓","259999,254199,259100,","02-AUG-20","","","","",""
"73340765","台一電子機械股份有限公司","臺南市新營區嘉芳里忠孝路7之1號","20000000","0591202","臺南市新營區嘉芳里忠孝路７－１號１樓","291900,464999,681112,","02-AUG-20","","","","突波,台一,TOPEDM,","2019-11-22"
"73620105","成企業有限公司","臺南市安南區安和路三段192號","0","0660214","臺南市安南區安順里安和路３段１９２號","252100,,,","02-AUG-20","","","","",""
"73620822","名盛實業有限公司","臺南市南區中華南路2段173號","null","0651223","臺南市南　區建南里中華南路２段１７３號１樓","484311,303011,302012,","02-AUG-20","","","","",""
"73620908","鋼信金屬工業股份有限公司","臺南市新化區唪口里大德路156號","5000000","0660404","臺南市新化區唪口里大德路１５６號","241213,242211,,","02-AUG-20","","","","",""
"73624257","舜銘有限公司","臺南市永康區龍潭里中山北路344巷19號","0","0660714","臺南市永康區永明里中山北路３４４巷１９號","220911,254411,,","02-AUG-20","","","","舜銘,SOUN MIIN,","2019-11-22"
"73627732","雅同企業有限公司","臺南市永康區王行里永科南路189號","0","0661128","臺南市永康區王行里永科南路１８９號","303099,311014,312200,","02-AUG-20","","","","D,NIKI,尼奇,雅同,YAR TON,","2019-11-22"
"73628444","龍盟機械股份有限公司","臺南市永康區王行里環工路20號","55000000","0661028","臺南市永康區王行里環工路２０號","292700,,,","02-AUG-20","","","","龍盟,LUNG MENG,DRAGON PLASTIC,LUNGMENG,","2019-11-22"
"73629160","錦祥五金鑄造股份有限公司","臺南市永康區蔦松里正北一路98號","20000000","0670109","臺南市永康區蔦松里正北一路９８號","242211,,,","02-AUG-20","","","","","2019-11-22"
