"統一編號","公司名稱","公司地址","實收資本額","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"23073291","強容科技有限公司","桃園市中壢區興仁里二段488巷6之2號","null","0771007","桃園市中壢區中正里興仁路２段４８８巷６─２號","293999,464999,254911,","02-AUG-20","","","","AUTO-M TECHNICAL,","2019-11-22"
"23073573","豹薪實業有限公司","桃園市龜山區萬壽路一段頂好巷13號5樓","0","0771007","桃園市龜山區龍華里萬壽路１段頂好巷１３號５樓","464999,292200,771999,","02-AUG-20","","","","",""
"23073996","翔特橡膠工業股份有限公司","桃園市新屋區清華里新文路252號","25000000","0771011","桃園市新屋區清華里新文路２５２號","220999,210200,681112,","02-AUG-20","","","","",""
"23074691","巨龍化成興業有限公司","桃園市八德區成功街235巷7號","0","0771011","桃園市八德區白鷺里成功街２３５巷７號１樓","181099,462017,,","02-AUG-20","","","","","2019-11-22"
"23074720","協順工業股份有限公司","桃園市平鎮區湧豐里工業一路19號","122500000","0771012","桃園市平鎮區湧豐里工業一路１９號","254411,,,","02-AUG-20","","","","P PLATING,","2019-11-22"
"23075333","芫銘自動化機械有限公司","桃園市新屋區中山東路二段577之3號","0","0771012","桃園市新屋區頭洲里中山東路２段５７７－３號１樓","293599,464999,,","02-AUG-20","","","","",""
"23076369","上耕企業有限公司","桃園市楊梅區永寧里校前路389號","0","0771013","桃園市楊梅區永寧里４鄰校前路３８９號１樓","269999,262000,,","02-AUG-20","","","","",""
"23077297","洺督工程有限公司","桃園市蘆竹區中山里福祿一街202之3號4樓","0","0771014","桃園市蘆竹區中山里福祿一街２０２－３號４樓","481014,433115,,","02-AUG-20","","","","",""
"23080639","慶泉金屬工業股份有限公司","桃園市觀音區建國路1號","61800000","0771020","桃園市觀音區草漯里建國路１號","241212,220911,220913,220999","02-AUG-20","","","","",""
"23081449","金誼股份有限公司","桃園市龜山區樂善里文明路70之1號","20000000","0771021","桃園市龜山區樂善里文明路７０之１號","292999,319013,284299,254999","02-AUG-20","","","","",""
"23082833","來高股份有限公司","桃園市楊梅區水美里楊新路二段240號","5000000","0771024","桃園市楊梅區水美里楊新路２段２４０號","461999,340099,461517,231300","02-AUG-20","","","","",""
"23083994","鴻泰興業有限公司","桃園市桃園區永興里三民路三段47號二樓","0","0771027","桃園市桃園區永興里三民路三段４７號２樓","461516,456999,464922,464999","02-AUG-20","","","","STS,KOMOTA,日景,PROFESSIONAL WORKTOOLS YAMASHIN,鶴,BANSO,","2019-11-22"
"23087865","鑫輔有限公司","桃園市龍潭區高原里高原路160巷16號","null","0771103","桃園市龍潭區高原里１１鄰高原路１６０巷１６號","464211,484111,474513,","02-AUG-20","","","","",""
"23089218","力甲工業有限公司","桃園市蘆竹區新興里中興路63號","0","0770104","桃園市蘆竹區新興里中興路６３號","259999,252100,252299,249100","02-AUG-20","","","","",""
"23092136","聯慶自動平衡有限公司","桃園市龜山區大坑里南上路三八六巷廿三號","null","0771109","桃園市龜山區大坑里１鄰南上路３８６巷２３號","293999,,,","02-AUG-20","","","","",""
"23092229","晨陽精機有限公司","桃園市龜山區龍校街24號","null","0771109","桃園市龜山區龍壽里桃園縣龜山鄉龍壽樹龍校街２４號１樓","293999,251299,,","02-AUG-20","","","","",""
"23093297","鑫技精密股份有限公司","桃園市大溪區仁善里仁德北街65號","50000000","0771111","桃園市大溪區仁善里０２９鄰仁德北街６５號","277999,339999,462099,","02-AUG-20","","","","",""
"23094535","全有實業有限公司","桃園市龜山區南上里南上路290巷15號","null","0771115","桃園市龜山區南美里南上路２９０巷１５號","251199,303099,312200,","02-AUG-20","","","","",""
"23098146","添陽企業股份有限公司","桃園市蘆竹區蘆竹里富國路三段1186號","50000000","0771122","桃園市蘆竹區蘆竹里富國路３段１１８６號","241311,242312,461516,461999","02-AUG-20","","","","",""
"23099412","廣研股份有限公司","桃園市桃園區經國路11號5樓之2","3000000","0771124","桃園市桃園區大業里２２鄰經國路１１號５樓之２","461515,461516,254411,","02-AUG-20","","","","",""
"23100868","偉雍工業股份有限公司","桃園市大溪區一德里文化路225號","43880000","0771128","桃園市大溪區一德里文化路２２５號","239999,233300,233200,170099","02-AUG-20","","","","",""
"23101825","音瀚實業有限公司","桃園市八德區廣興里新興路118-1號1樓","null","0771129","桃園市八德區廣興里２３鄰新興路１１８─１號１樓","269999,,,","02-AUG-20","","","","ITAIWAN,IN HANN,","2019-11-22"
"23103078","翊宏有限公司","桃園市楊梅區高上里高獅路863巷2弄11號","null","0771130","桃園市楊梅區高上里高獅路８６３巷２弄１１號","220999,220300,269999,464299","02-AUG-20","","","","",""
"23103555","方裕實業有限公司","桃園市楊梅區三湖里楊湖路2段615巷56弄21號1樓","0","0771201","桃園市楊梅區三湖里００９鄰楊湖路二段６１５巷５６弄２１號１樓","465311,242311,454399,","02-AUG-20","","","","MOTOWELL,","2019-11-22"
"23104436","振基工程股份有限公司","桃園市桃園區玉山里南豐二街86號","15000000","0771202","桃園市桃園區玉山里南豐二街８６號１樓","433111,,,","02-AUG-20","","","","",""
"23105224","宏偉電器股份有限公司","桃園市新屋區九斗里4鄰九斗6號","12000000","0771205","桃園市新屋區九斗里４鄰九斗６號","232913,681112,,","02-AUG-20","","","","",""
"23105385","云強實業股份有限公司","桃園市龜山區公西里文興路146號7樓之1","36000000","0771205","桃園市龜山區文化里文興路１４６號７樓之１","681112,,,","02-AUG-20","","","","",""
"23112695","萬商國際物流股份有限公司","桃園市大園區南港里園航路57號","125460000","0770929","桃園市大園區南港里０１０鄰園航路５７號","530100,820914,439014,681112","02-AUG-20","","","","FOCUS LOGISTICS,","2019-11-22"
